target_system	training_systems	d_lower	d_upper	n_shared_mol	p_shared_mol	n_train_mol	n_test_mol	n_train_pairs	n_test_pairs	grid_search_time	n_shared_mol_std	p_shared_mol_std	n_train_mol_std	n_test_mol_std	n_train_pairs_std	n_test_pairs_std	grid_search_time_std
RIKEN	RIKEN	0.0000	1.0000	0.0000	0.0000	130.5000	18.1000	3181.3800	18.3900	9.1700	0.0000	0.0000	1.7610	0.3015	132.1419	1.1625	1.1625
RIKEN	RIKEN	0.0000	2.0000	0.0000	0.0000	130.5000	18.1000	3181.3800	35.6600	9.1700	0.0000	0.0000	1.7610	0.3015	132.1419	2.2483	2.2483
RIKEN	RIKEN	0.0000	4.0000	0.0000	0.0000	130.5000	18.1000	3181.3800	66.8300	9.1700	0.0000	0.0000	1.7610	0.3015	132.1419	4.0353	4.0353
RIKEN	RIKEN	0.0000	8.0000	0.0000	0.0000	130.5000	18.1000	3181.3800	114.8400	9.1700	0.0000	0.0000	1.7610	0.3015	132.1419	5.7132	5.7132
RIKEN	RIKEN	0.0000	16.0000	0.0000	0.0000	130.5000	18.1000	3181.3800	153.1400	9.1700	0.0000	0.0000	1.7610	0.3015	132.1419	5.2762	5.2762
RIKEN	RIKEN	0.0000	32.0000	0.0000	0.0000	130.5000	18.1000	3181.3800	153.5000	9.1700	0.0000	0.0000	1.7610	0.3015	132.1419	5.6003	5.6003
RIKEN	RIKEN	0.0000	64.0000	0.0000	0.0000	130.5000	18.1000	3181.3800	153.5000	9.1700	0.0000	0.0000	1.7610	0.3015	132.1419	5.6003	5.6003
RIKEN	RIKEN	0.0000	inf	0.0000	0.0000	130.5000	18.1000	3181.3800	153.5000	9.1700	0.0000	0.0000	1.7610	0.3015	132.1419	5.6003	5.6003
RIKEN	RIKEN	1.0000	1.0000	0.0000	0.0000	130.5000	18.1000	3181.3800	18.3900	9.1700	0.0000	0.0000	1.7610	0.3015	132.1419	1.1625	1.1625
RIKEN	RIKEN	1.0000	2.0000	0.0000	0.0000	130.5000	18.1000	3181.3800	35.6600	9.1700	0.0000	0.0000	1.7610	0.3015	132.1419	2.2483	2.2483
RIKEN	RIKEN	1.0000	4.0000	0.0000	0.0000	130.5000	18.1000	3181.3800	66.8300	9.1700	0.0000	0.0000	1.7610	0.3015	132.1419	4.0353	4.0353
RIKEN	RIKEN	1.0000	8.0000	0.0000	0.0000	130.5000	18.1000	3181.3800	114.8400	9.1700	0.0000	0.0000	1.7610	0.3015	132.1419	5.7132	5.7132
RIKEN	RIKEN	1.0000	16.0000	0.0000	0.0000	130.5000	18.1000	3181.3800	153.1400	9.1700	0.0000	0.0000	1.7610	0.3015	132.1419	5.2762	5.2762
