C	target_system	training_systems
0.0010	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
0.0010	Eawag_XBridgeC18	Eawag_XBridgeC18
1000.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
100.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
0.1000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
10.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
