C	score	target_system	training_systems
0.0010	0.7700	FEM_long	FEM_long
0.0100	0.7700	FEM_long	FEM_long
0.1000	0.8599	FEM_long	FEM_long
1.0000	0.8725	FEM_long	FEM_long
10.0000	0.8657	FEM_long	FEM_long
100.0000	0.8725	FEM_long	FEM_long
1000.0000	0.8010	FEM_long	FEM_long
0.0010	0.7770	FEM_long	FEM_long
0.0100	0.7770	FEM_long	FEM_long
0.1000	0.8711	FEM_long	FEM_long
1.0000	0.8912	FEM_long	FEM_long
10.0000	0.8940	FEM_long	FEM_long
100.0000	0.8839	FEM_long	FEM_long
1000.0000	0.8144	FEM_long	FEM_long
0.0010	0.7702	FEM_long	FEM_long
0.0100	0.7702	FEM_long	FEM_long
0.1000	0.8638	FEM_long	FEM_long
1.0000	0.8906	FEM_long	FEM_long
10.0000	0.8981	FEM_long	FEM_long
100.0000	0.8906	FEM_long	FEM_long
1000.0000	0.8128	FEM_long	FEM_long
0.0010	0.7518	FEM_long	FEM_long
0.0100	0.7518	FEM_long	FEM_long
0.1000	0.8581	FEM_long	FEM_long
1.0000	0.8801	FEM_long	FEM_long
10.0000	0.8730	FEM_long	FEM_long
100.0000	0.8721	FEM_long	FEM_long
1000.0000	0.7922	FEM_long	FEM_long
0.0010	0.7536	FEM_long	FEM_long
0.0100	0.7536	FEM_long	FEM_long
0.1000	0.8612	FEM_long	FEM_long
1.0000	0.8888	FEM_long	FEM_long
10.0000	0.8852	FEM_long	FEM_long
100.0000	0.8879	FEM_long	FEM_long
1000.0000	0.8069	FEM_long	FEM_long
0.0010	0.7630	FEM_long	FEM_long
0.0100	0.7630	FEM_long	FEM_long
0.1000	0.8491	FEM_long	FEM_long
1.0000	0.8861	FEM_long	FEM_long
10.0000	0.8880	FEM_long	FEM_long
100.0000	0.8815	FEM_long	FEM_long
1000.0000	0.8056	FEM_long	FEM_long
0.0010	0.7333	FEM_long	FEM_long
0.0100	0.7333	FEM_long	FEM_long
0.1000	0.8543	FEM_long	FEM_long
1.0000	0.8943	FEM_long	FEM_long
10.0000	0.8990	FEM_long	FEM_long
100.0000	0.8676	FEM_long	FEM_long
1000.0000	0.7781	FEM_long	FEM_long
0.0010	0.7479	FEM_long	FEM_long
0.0100	0.7479	FEM_long	FEM_long
0.1000	0.8508	FEM_long	FEM_long
1.0000	0.8777	FEM_long	FEM_long
10.0000	0.8721	FEM_long	FEM_long
100.0000	0.8730	FEM_long	FEM_long
1000.0000	0.7794	FEM_long	FEM_long
0.0010	0.7669	FEM_long	FEM_long
0.0100	0.7669	FEM_long	FEM_long
0.1000	0.8665	FEM_long	FEM_long
1.0000	0.8975	FEM_long	FEM_long
10.0000	0.9043	FEM_long	FEM_long
100.0000	0.8936	FEM_long	FEM_long
1000.0000	0.8085	FEM_long	FEM_long
0.0010	0.7726	FEM_long	FEM_long
0.0100	0.7726	FEM_long	FEM_long
0.1000	0.8594	FEM_long	FEM_long
1.0000	0.8849	FEM_long	FEM_long
10.0000	0.8776	FEM_long	FEM_long
100.0000	0.8685	FEM_long	FEM_long
1000.0000	0.7954	FEM_long	FEM_long
0.0010	0.7411	FEM_long	FEM_long
0.0100	0.7411	FEM_long	FEM_long
0.1000	0.8433	FEM_long	FEM_long
1.0000	0.8879	FEM_long	FEM_long
10.0000	0.8929	FEM_long	FEM_long
100.0000	0.8770	FEM_long	FEM_long
1000.0000	0.7877	FEM_long	FEM_long
0.0010	0.7613	FEM_long	FEM_long
0.0100	0.7613	FEM_long	FEM_long
0.1000	0.8656	FEM_long	FEM_long
1.0000	0.8985	FEM_long	FEM_long
10.0000	0.9013	FEM_long	FEM_long
100.0000	0.8797	FEM_long	FEM_long
1000.0000	0.8092	FEM_long	FEM_long
0.0010	0.7315	FEM_long	FEM_long
0.0100	0.7315	FEM_long	FEM_long
0.1000	0.8484	FEM_long	FEM_long
1.0000	0.8712	FEM_long	FEM_long
10.0000	0.8758	FEM_long	FEM_long
100.0000	0.8603	FEM_long	FEM_long
1000.0000	0.7799	FEM_long	FEM_long
0.0010	0.7650	FEM_long	FEM_long
0.0100	0.7650	FEM_long	FEM_long
0.1000	0.8609	FEM_long	FEM_long
1.0000	0.8957	FEM_long	FEM_long
10.0000	0.8966	FEM_long	FEM_long
100.0000	0.8882	FEM_long	FEM_long
1000.0000	0.8073	FEM_long	FEM_long
0.0010	0.7346	FEM_long	FEM_long
0.0100	0.7346	FEM_long	FEM_long
0.1000	0.8594	FEM_long	FEM_long
1.0000	0.8981	FEM_long	FEM_long
10.0000	0.9042	FEM_long	FEM_long
100.0000	0.8796	FEM_long	FEM_long
1000.0000	0.8067	FEM_long	FEM_long
0.0010	0.7292	FEM_long	FEM_long
0.0100	0.7292	FEM_long	FEM_long
0.1000	0.8683	FEM_long	FEM_long
1.0000	0.8957	FEM_long	FEM_long
10.0000	0.9012	FEM_long	FEM_long
100.0000	0.8829	FEM_long	FEM_long
1000.0000	0.7832	FEM_long	FEM_long
0.0010	0.7420	FEM_long	FEM_long
0.0100	0.7420	FEM_long	FEM_long
0.1000	0.8577	FEM_long	FEM_long
1.0000	0.8790	FEM_long	FEM_long
10.0000	0.8870	FEM_long	FEM_long
100.0000	0.8737	FEM_long	FEM_long
1000.0000	0.7820	FEM_long	FEM_long
0.0010	0.7422	FEM_long	FEM_long
0.0100	0.7422	FEM_long	FEM_long
0.1000	0.8758	FEM_long	FEM_long
1.0000	0.8946	FEM_long	FEM_long
10.0000	0.9031	FEM_long	FEM_long
100.0000	0.8805	FEM_long	FEM_long
1000.0000	0.7959	FEM_long	FEM_long
0.0010	0.7351	FEM_long	FEM_long
0.0100	0.7351	FEM_long	FEM_long
0.1000	0.8613	FEM_long	FEM_long
1.0000	0.8791	FEM_long	FEM_long
10.0000	0.8827	FEM_long	FEM_long
100.0000	0.8747	FEM_long	FEM_long
1000.0000	0.7947	FEM_long	FEM_long
0.0010	0.7481	FEM_long	FEM_long
0.0100	0.7481	FEM_long	FEM_long
0.1000	0.8716	FEM_long	FEM_long
1.0000	0.9141	FEM_long	FEM_long
10.0000	0.9044	FEM_long	FEM_long
100.0000	0.8726	FEM_long	FEM_long
1000.0000	0.7973	FEM_long	FEM_long
0.0010	0.7531	FEM_long	FEM_long
0.0100	0.7531	FEM_long	FEM_long
0.1000	0.8469	FEM_long	FEM_long
1.0000	0.8864	FEM_long	FEM_long
10.0000	0.8873	FEM_long	FEM_long
100.0000	0.8695	FEM_long	FEM_long
1000.0000	0.7746	FEM_long	FEM_long
0.0010	0.7613	FEM_long	FEM_long
0.0100	0.7613	FEM_long	FEM_long
0.1000	0.8395	FEM_long	FEM_long
1.0000	0.8718	FEM_long	FEM_long
10.0000	0.8757	FEM_long	FEM_long
100.0000	0.8523	FEM_long	FEM_long
1000.0000	0.8023	FEM_long	FEM_long
0.0010	0.7657	FEM_long	FEM_long
0.0100	0.7657	FEM_long	FEM_long
0.1000	0.8546	FEM_long	FEM_long
1.0000	0.8824	FEM_long	FEM_long
10.0000	0.8741	FEM_long	FEM_long
100.0000	0.8509	FEM_long	FEM_long
1000.0000	0.7944	FEM_long	FEM_long
0.0010	0.7392	FEM_long	FEM_long
0.0100	0.7392	FEM_long	FEM_long
0.1000	0.8490	FEM_long	FEM_long
1.0000	0.8788	FEM_long	FEM_long
10.0000	0.8753	FEM_long	FEM_long
100.0000	0.8578	FEM_long	FEM_long
1000.0000	0.7761	FEM_long	FEM_long
0.0010	0.7645	FEM_long	FEM_long
0.0100	0.7645	FEM_long	FEM_long
0.1000	0.8359	FEM_long	FEM_long
1.0000	0.8707	FEM_long	FEM_long
10.0000	0.8736	FEM_long	FEM_long
100.0000	0.8465	FEM_long	FEM_long
1000.0000	0.8012	FEM_long	FEM_long
0.0010	0.7352	FEM_long	FEM_long
0.0100	0.7352	FEM_long	FEM_long
0.1000	0.8329	FEM_long	FEM_long
1.0000	0.8721	FEM_long	FEM_long
10.0000	0.8795	FEM_long	FEM_long
100.0000	0.8338	FEM_long	FEM_long
1000.0000	0.7653	FEM_long	FEM_long
0.0010	0.7362	FEM_long	FEM_long
0.0100	0.7362	FEM_long	FEM_long
0.1000	0.8473	FEM_long	FEM_long
1.0000	0.8725	FEM_long	FEM_long
10.0000	0.8812	FEM_long	FEM_long
100.0000	0.8502	FEM_long	FEM_long
1000.0000	0.7720	FEM_long	FEM_long
0.0010	0.7456	FEM_long	FEM_long
0.0100	0.7456	FEM_long	FEM_long
0.1000	0.8439	FEM_long	FEM_long
1.0000	0.8754	FEM_long	FEM_long
10.0000	0.8798	FEM_long	FEM_long
100.0000	0.8412	FEM_long	FEM_long
1000.0000	0.7693	FEM_long	FEM_long
0.0010	0.7315	FEM_long	FEM_long
0.0100	0.7315	FEM_long	FEM_long
0.1000	0.8466	FEM_long	FEM_long
1.0000	0.8776	FEM_long	FEM_long
10.0000	0.8822	FEM_long	FEM_long
100.0000	0.8438	FEM_long	FEM_long
1000.0000	0.7735	FEM_long	FEM_long
0.0010	0.7595	FEM_long	FEM_long
0.0100	0.7595	FEM_long	FEM_long
0.1000	0.8595	FEM_long	FEM_long
1.0000	0.9009	FEM_long	FEM_long
10.0000	0.8964	FEM_long	FEM_long
100.0000	0.8829	FEM_long	FEM_long
1000.0000	0.7883	FEM_long	FEM_long
0.0010	0.7548	FEM_long	FEM_long
0.0100	0.7548	FEM_long	FEM_long
0.1000	0.8678	FEM_long	FEM_long
1.0000	0.8803	FEM_long	FEM_long
10.0000	0.8871	FEM_long	FEM_long
