C	target_system	training_systems
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
0.1000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
1.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
10.0000	FEM_long	FEM_long
