target_system	training_systems	d_lower	d_upper	n_shared_mol	p_shared_mol	n_train_mol	n_test_mol	n_train_pairs	n_test_pairs	grid_search_time	n_shared_mol_std	p_shared_mol_std	n_train_mol_std	n_test_mol_std	n_train_pairs_std	n_test_pairs_std	grid_search_time_std
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	1.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	18.3900	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	1.1625	1.1625
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	2.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	35.6600	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	2.2483	2.2483
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	4.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	66.8300	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	4.0353	4.0353
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	8.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	114.8400	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	5.7132	5.7132
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	16.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	153.1400	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	5.2762	5.2762
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	32.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	153.5000	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	5.6003	5.6003
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	64.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	153.5000	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	5.6003	5.6003
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	inf	0.0000	0.0000	833.0400	18.1000	24574.2600	153.5000	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	5.6003	5.6003
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	1.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	18.3900	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	1.1625	1.1625
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	2.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	35.6600	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	2.2483	2.2483
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	4.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	66.8300	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	4.0353	4.0353
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	8.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	114.8400	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	5.7132	5.7132
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	16.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	153.1400	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	5.2762	5.2762
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	32.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	153.5000	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	5.6003	5.6003
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	64.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	153.5000	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	5.6003	5.6003
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	inf	0.0000	0.0000	833.0400	18.1000	24574.2600	153.5000	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	5.6003	5.6003
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	4.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	31.1700	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	1.8752	1.8752
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	8.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	79.1800	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	3.7210	3.7210
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	16.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	117.4800	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	5.5532	5.5532
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	32.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	117.8400	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	5.9641	5.9641
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	64.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	117.8400	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	5.9641	5.9641
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	inf	0.0000	0.0000	833.0400	18.1000	24574.2600	117.8400	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	5.9641	5.9641
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	8.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	48.0100	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	2.1249	2.1249
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	16.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	86.3100	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	6.2936	6.2936
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	32.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	86.6700	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	6.7256	6.7256
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	64.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	86.6700	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	6.7256	6.7256
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	inf	0.0000	0.0000	833.0400	18.1000	24574.2600	86.6700	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	6.7256	6.7256
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	7.0000	8.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	21.5300	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	0.8814	0.8814
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	7.0000	16.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	59.8300	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	6.9385	6.9385
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	7.0000	32.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	60.1900	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	7.3645	7.3645
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	7.0000	64.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	60.1900	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	7.3645	7.3645
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	7.0000	inf	0.0000	0.0000	833.0400	18.1000	24574.2600	60.1900	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	7.3645	7.3645
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	9.0000	16.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	38.3000	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	6.7682	6.7682
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	9.0000	32.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	38.6600	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	7.1932	7.1932
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	9.0000	64.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	38.6600	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	7.1932	7.1932
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	9.0000	inf	0.0000	0.0000	833.0400	18.1000	24574.2600	38.6600	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	7.1932	7.1932
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	11.0000	16.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	21.8100	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	5.6007	5.6007
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	11.0000	32.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	22.1700	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	6.0387	6.0387
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	11.0000	64.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	22.1700	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	6.0387	6.0387
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	11.0000	inf	0.0000	0.0000	833.0400	18.1000	24574.2600	22.1700	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	6.0387	6.0387
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	13.0000	16.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	10.0900	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	3.8615	3.8615
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	13.0000	32.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	10.4500	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	4.3237	4.3237
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	13.0000	64.0000	0.0000	0.0000	833.0400	18.1000	24574.2600	10.4500	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	4.3237	4.3237
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	13.0000	inf	0.0000	0.0000	833.0400	18.1000	24574.2600	10.4500	52.5088	0.0000	0.0000	2.3865	0.3015	66.6166	4.3237	4.3237
