target_system	training_systems	d_lower	d_upper	n_shared_mol	p_shared_mol	n_train_mol	n_test_mol	n_train_pairs	n_test_pairs	grid_search_time	n_shared_mol_std	p_shared_mol_std	n_train_mol_std	n_test_mol_std	n_train_pairs_std	n_test_pairs_std	grid_search_time_std
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	1.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	11.7100	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	0.4777	0.4777
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	2.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	22.4100	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	0.9331	0.9331
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	4.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	40.8100	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	1.8515	1.8515
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	8.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	65.6100	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	3.6925	3.6925
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	16.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	74.3800	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	5.5154	5.5154
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	32.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	74.3800	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	5.5154	5.5154
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	64.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	74.3800	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	5.5154	5.5154
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	inf	0.0000	0.0000	898.8300	12.7000	28819.7400	74.3800	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	5.5154	5.5154
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	1.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	11.7100	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	0.4777	0.4777
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	2.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	22.4100	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	0.9331	0.9331
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	4.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	40.8100	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	1.8515	1.8515
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	8.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	65.6100	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	3.6925	3.6925
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	16.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	74.3800	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	5.5154	5.5154
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	32.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	74.3800	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	5.5154	5.5154
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	64.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	74.3800	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	5.5154	5.5154
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	inf	0.0000	0.0000	898.8300	12.7000	28819.7400	74.3800	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	5.5154	5.5154
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	4.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	18.4000	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	0.9211	0.9211
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	8.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	43.2000	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	2.7634	2.7634
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	16.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	51.9700	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	4.5913	4.5913
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	32.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	51.9700	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	4.5913	4.5913
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	64.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	51.9700	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	4.5913	4.5913
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	inf	0.0000	0.0000	898.8300	12.7000	28819.7400	51.9700	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	4.5913	4.5913
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	8.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	24.8000	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	1.8423	1.8423
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	16.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	33.5700	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	3.6715	3.6715
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	32.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	33.5700	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	3.6715	3.6715
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	64.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	33.5700	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	3.6715	3.6715
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	inf	0.0000	0.0000	898.8300	12.7000	28819.7400	33.5700	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	3.6715	3.6715
LIFE_old	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	7.0000	8.0000	0.0000	0.0000	898.8300	12.7000	28819.7400	10.4000	67.7257	0.0000	0.0000	1.9800	0.4606	93.2902	0.9211	0.9211
