C	epsilon	target_system	training_systems
10	0.0100	LIFE_old	LIFE_old
10	0.0100	LIFE_old	LIFE_old
100	0.2500	LIFE_old	LIFE_old
1	0.0250	LIFE_old	LIFE_old
1	0.1500	LIFE_old	LIFE_old
100	0.1000	LIFE_old	LIFE_old
100	0.1000	LIFE_old	LIFE_old
100	0.1500	LIFE_old	LIFE_old
1	0.0100	LIFE_old	LIFE_old
1	0.1500	LIFE_old	LIFE_old
1	0.0100	LIFE_old	LIFE_old
1	0.1000	LIFE_old	LIFE_old
100	0.1000	LIFE_old	LIFE_old
10	0.2500	LIFE_old	LIFE_old
10	0.2500	LIFE_old	LIFE_old
10	0.0500	LIFE_old	LIFE_old
100	0.1500	LIFE_old	LIFE_old
10	0.1000	LIFE_old	LIFE_old
100	0.1000	LIFE_old	LIFE_old
1	0.1000	LIFE_old	LIFE_old
100	0.1000	LIFE_old	LIFE_old
10	0.1500	LIFE_old	LIFE_old
10	0.0500	LIFE_old	LIFE_old
10	0.1500	LIFE_old	LIFE_old
1	0.0100	LIFE_old	LIFE_old
100	0.0250	LIFE_old	LIFE_old
100	0.1500	LIFE_old	LIFE_old
1	0.0100	LIFE_old	LIFE_old
1	0.0100	LIFE_old	LIFE_old
1	0.0100	LIFE_old	LIFE_old
100	0.1500	LIFE_old	LIFE_old
100	0.1500	LIFE_old	LIFE_old
1	0.0100	LIFE_old	LIFE_old
1	0.1000	LIFE_old	LIFE_old
100	0.1500	LIFE_old	LIFE_old
100	0.1500	LIFE_old	LIFE_old
1	0.0100	LIFE_old	LIFE_old
10	0.1000	LIFE_old	LIFE_old
100	0.1000	LIFE_old	LIFE_old
100	0.1500	LIFE_old	LIFE_old
1	0.0100	LIFE_old	LIFE_old
1	0.0500	LIFE_old	LIFE_old
1	0.0100	LIFE_old	LIFE_old
1	0.1500	LIFE_old	LIFE_old
100	0.1500	LIFE_old	LIFE_old
10	0.0100	LIFE_old	LIFE_old
100	0.1500	LIFE_old	LIFE_old
10	0.0100	LIFE_old	LIFE_old
100	0.1500	LIFE_old	LIFE_old
1	0.0100	LIFE_old	LIFE_old
10	0.0100	LIFE_old	LIFE_new
10	0.0100	LIFE_old	LIFE_new
10	0.0100	LIFE_old	LIFE_new
10	0.0100	LIFE_old	LIFE_new
10	0.0100	LIFE_old	LIFE_new
10	0.0100	LIFE_old	LIFE_new
10	0.0100	LIFE_old	LIFE_new
10	0.0250	LIFE_old	LIFE_new
10	0.0250	LIFE_old	LIFE_new
10	0.0100	LIFE_old	LIFE_new
10	0.0100	LIFE_old	LIFE_new
10	0.0100	LIFE_old	LIFE_new
10	0.0100	LIFE_old	LIFE_new
1	0.1000	LIFE_old	LIFE_new
10	0.0500	LIFE_old	LIFE_new
10	0.0500	LIFE_old	LIFE_new
10	0.0100	LIFE_old	LIFE_new
10	0.1000	LIFE_old	LIFE_new
10	0.0100	LIFE_old	LIFE_new
10	0.0100	LIFE_old	LIFE_new
10	0.0100	LIFE_old	LIFE_new
10	0.0100	LIFE_old	LIFE_new
10	0.0100	LIFE_old	LIFE_new
10	0.0500	LIFE_old	LIFE_new
10	0.0100	LIFE_old	LIFE_new
