C	epsilon	target_system	training_systems
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0250	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
100.0000	0.1500	MTBLS38	LIFE_old
10.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.0250	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
100.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
1.0000	0.2500	MTBLS38	LIFE_old
1.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.2500	MTBLS38	LIFE_old
100.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.2500	MTBLS38	LIFE_old
100.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
100.0000	0.1500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.0500	MTBLS38	LIFE_old
100.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
1.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.0250	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0250	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
100.0000	0.1500	MTBLS38	LIFE_old
10.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
100.0000	0.1500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0250	MTBLS38	LIFE_old
10.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.0250	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0500	MTBLS38	LIFE_old
10.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0500	MTBLS38	LIFE_old
10.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.0500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0250	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0250	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
100.0000	0.1500	MTBLS38	LIFE_old
10.0000	0.0500	MTBLS38	LIFE_old
10.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.2500	MTBLS38	LIFE_old
10.0000	0.0250	MTBLS38	LIFE_old
10.0000	0.0500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_old
100.0000	0.1500	MTBLS38	LIFE_old
10.0000	0.0500	MTBLS38	LIFE_old
10.0000	0.0100	MTBLS38	LIFE_new
10.0000	0.0100	MTBLS38	LIFE_new
10.0000	0.0500	MTBLS38	LIFE_new
10.0000	0.0100	MTBLS38	LIFE_new
10.0000	0.0250	MTBLS38	LIFE_new
10.0000	0.0100	MTBLS38	LIFE_new
10.0000	0.0100	MTBLS38	LIFE_new
10.0000	0.1000	MTBLS38	LIFE_new
10.0000	0.0100	MTBLS38	LIFE_new
10.0000	0.0100	MTBLS38	LIFE_new
10.0000	0.0100	MTBLS38	LIFE_new
10.0000	0.0250	MTBLS38	LIFE_new
10.0000	0.0250	MTBLS38	LIFE_new
10.0000	0.0500	MTBLS38	LIFE_new
10.0000	0.0100	MTBLS38	LIFE_new
10.0000	0.0100	MTBLS38	LIFE_new
10.0000	0.1000	MTBLS38	LIFE_new
10.0000	0.0250	MTBLS38	LIFE_new
10.0000	0.0500	MTBLS38	LIFE_new
10.0000	0.0100	MTBLS38	LIFE_new
10.0000	0.0500	MTBLS38	LIFE_new
10.0000	0.0100	MTBLS38	LIFE_new
10.0000	0.0500	MTBLS38	LIFE_new
10.0000	0.0100	MTBLS38	LIFE_new
10.0000	0.0500	MTBLS38	LIFE_new
10.0000	0.0100	MTBLS38	LIFE_new
10.0000	0.0500	MTBLS38	LIFE_new
10.0000	0.0100	MTBLS38	LIFE_new
10.0000	0.0100	MTBLS38	LIFE_new
10.0000	0.0500	MTBLS38	LIFE_new
10.0000	0.0100	MTBLS38	LIFE_new
10.0000	0.0100	MTBLS38	LIFE_new
10.0000	0.0100	MTBLS38	LIFE_new
10.0000	0.0250	MTBLS38	LIFE_new
10.0000	0.0100	MTBLS38	LIFE_new
10.0000	0.0100	MTBLS38	LIFE_new
10.0000	0.0100	MTBLS38	LIFE_new
10.0000	0.0500	MTBLS38	LIFE_new
10.0000	0.0100	MTBLS38	LIFE_new
