C	epsilon	target_system	training_systems
10	0.2500	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0005	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
100	0.5000	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
100	1.0000	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
100	1.0000	UFZ_Phenomenex	UFZ_Phenomenex
10	0.5000	UFZ_Phenomenex	UFZ_Phenomenex
10	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
10	1.0000	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0500	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
10	0.2500	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
10	1.0000	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0100	UFZ_Phenomenex	UFZ_Phenomenex
10	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
100	0.5000	UFZ_Phenomenex	UFZ_Phenomenex
100	0.1000	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
100	1.0000	UFZ_Phenomenex	UFZ_Phenomenex
100	1.0000	UFZ_Phenomenex	UFZ_Phenomenex
10	1.0000	UFZ_Phenomenex	UFZ_Phenomenex
10	1.0000	UFZ_Phenomenex	UFZ_Phenomenex
10	1.0000	UFZ_Phenomenex	UFZ_Phenomenex
10	1.0000	UFZ_Phenomenex	UFZ_Phenomenex
10	1.0000	UFZ_Phenomenex	UFZ_Phenomenex
10	1.0000	UFZ_Phenomenex	UFZ_Phenomenex
10	1.0000	UFZ_Phenomenex	UFZ_Phenomenex
10	1.0000	UFZ_Phenomenex	UFZ_Phenomenex
10	1.0000	UFZ_Phenomenex	UFZ_Phenomenex
100	1.0000	UFZ_Phenomenex	UFZ_Phenomenex
100	0.5000	UFZ_Phenomenex	UFZ_Phenomenex
10	1.0000	UFZ_Phenomenex	UFZ_Phenomenex
10	0.1000	UFZ_Phenomenex	UFZ_Phenomenex
10	1.0000	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
10	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
10	0.5000	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0010	UFZ_Phenomenex	UFZ_Phenomenex
10	0.2500	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
10	0.5000	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0005	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0010	UFZ_Phenomenex	UFZ_Phenomenex
100	0.0001	UFZ_Phenomenex	UFZ_Phenomenex
100	0.5000	UFZ_Phenomenex	UFZ_Phenomenex
100	0.5000	UFZ_Phenomenex	UFZ_Phenomenex
