C	epsilon	target_system	training_systems
100	0.5000	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.5000	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.5000	Eawag_XBridgeC18	Eawag_XBridgeC18
100	1.5000	Eawag_XBridgeC18	Eawag_XBridgeC18
10	1.5000	Eawag_XBridgeC18	Eawag_XBridgeC18
10	1.5000	Eawag_XBridgeC18	Eawag_XBridgeC18
10	1.5000	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.5000	Eawag_XBridgeC18	Eawag_XBridgeC18
10	0.0100	Eawag_XBridgeC18	Eawag_XBridgeC18
10	0.0100	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.2500	Eawag_XBridgeC18	Eawag_XBridgeC18
100	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.5000	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.1500	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.2500	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.5000	Eawag_XBridgeC18	Eawag_XBridgeC18
100	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
100	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.5000	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.5000	Eawag_XBridgeC18	Eawag_XBridgeC18
10	0.0100	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.0100	Eawag_XBridgeC18	Eawag_XBridgeC18
100	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.1500	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.5000	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.5000	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.0100	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.5000	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.0100	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.1500	Eawag_XBridgeC18	Eawag_XBridgeC18
100	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.5000	Eawag_XBridgeC18	Eawag_XBridgeC18
10	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.5000	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.2500	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.2500	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.5000	Eawag_XBridgeC18	Eawag_XBridgeC18
100	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
100	1.0000	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.2500	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.0500	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.0100	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.0100	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.0100	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.1500	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.0100	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.0100	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.0100	Eawag_XBridgeC18	Eawag_XBridgeC18
10	0.5000	Eawag_XBridgeC18	Eawag_XBridgeC18
100	0.0100	Eawag_XBridgeC18	Eawag_XBridgeC18
