C	epsilon	target_system	training_systems
1.0000	2.0000	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	1.5000	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	0.2500	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	2.0000	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	1.5000	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	2.0000	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.0100	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.0100	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	2.0000	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	2.0000	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.0100	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.0100	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.0100	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.0100	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.0100	UFZ_Phenomenex	UFZ_Phenomenex
100.0000	1.0000	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	1.0000	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.0100	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.0100	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.0100	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	2.0000	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	2.0000	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	0.0100	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	2.0000	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	2.0000	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	2.0000	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	2.0000	UFZ_Phenomenex	UFZ_Phenomenex
0.0010	0.1500	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	2.0000	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	2.0000	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	2.0000	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.5000	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.0100	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.0100	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.0100	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.5000	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	2.0000	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.0100	UFZ_Phenomenex	UFZ_Phenomenex
10.0000	0.0100	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	2.0000	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.0100	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.1000	UFZ_Phenomenex	UFZ_Phenomenex
0.1000	0.0250	UFZ_Phenomenex	UFZ_Phenomenex
100.0000	2.0000	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.1000	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.5000	UFZ_Phenomenex	UFZ_Phenomenex
100.0000	2.0000	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.5000	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.0100	UFZ_Phenomenex	UFZ_Phenomenex
1.0000	0.0100	UFZ_Phenomenex	UFZ_Phenomenex
