C	epsilon	target_system	training_systems
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	1.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
10	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
100	2.0000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
1	1.5000	MTBLS38	IPB_Halle;LIFE_new;MTBLS36;MTBLS38
