C	epsilon	target_system	training_systems
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	0.0100	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	1.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	1.5000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	1.5000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	0.2500	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	0.1000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	1.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	0.5000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	1.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	0.2500	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	1.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
10	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
100	2.0000	IPB_Halle	RIKEN;LIFE_new;MTBLS20;FEM_long
