C	target_system	training_systems
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
10	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
1	UFZ_Phenomenex	UFZ_Phenomenex
